tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,stages,source,text
728760639972315136,2016-05-07 01:37:30,13,1911,5090,Pembroke,93,None,none,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq"
728751179681943552,2016-05-07 00:59:55,10,757,3032,Saint_Bernard,48,Flurpson,none,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE
728387165835677696,2016-05-06 00:53:27,12,1075,3999,collie,26,Enchilada,none,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP"
728046963732717569,2016-05-05 02:21:37,11,1328,4722,Newfoundland,25,Raymond,none,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ
727685679342333952,2016-05-04 02:26:00,12,720,3206,Border_collie,46,Cilantro,none,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5
727644517743104000,2016-05-03 23:42:26,13,1962,6431,Great_Pyrenees,45,None,doggo,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT
727524757080539137,2016-05-03 15:46:33,10,1379,4900,Pomeranian,95,None,pupper,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx
727314416056803329,2016-05-03 01:50:44,11,834,3623,toy_poodle,82,None,pupper,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs
727175381690781696,2016-05-02 16:38:15,10,1540,4209,flat-coated_retriever,65,Karll,none,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp
726887082820554753,2016-05-01 21:32:40,10,1677,4195,soft-coated_wheaten_terrier,51,Blitz,none,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy
726828223124897792,2016-05-01 17:38:46,12,1124,3882,miniature_pinscher,25,Bloop,none,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA
725842289046749185,2016-04-29 00:21:01,12,2970,7691,toy_poodle,42,Colby,none,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH
725786712245440512,2016-04-28 20:40:11,11,1527,4537,chow,33,Lillie,pupper,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw
725729321944506368,2016-04-28 16:52:08,12,2009,5646,boxer,59,Lola,none,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU
724983749226668032,2016-04-26 15:29:30,12,1462,4040,golden_retriever,67,Fred,none,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD
724771698126512129,2016-04-26 01:26:53,11,725,2593,German_short-haired_pointer,83,None,doggo,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs
724049859469295616,2016-04-24 01:38:33,10,1984,4738,Border_collie,58,Kreggory,none,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT
724046343203856385,2016-04-24 01:24:35,10,620,2901,boxer,82,Sarge,none,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL"
723912936180330496,2016-04-23 16:34:28,12,1374,4236,Samoyed,99,Sugar,none,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm
722613351520608256,2016-04-20 02:30:23,12,1831,5393,Labrador_retriever,53,Schnitzel,none,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY
721503162398597120,2016-04-17 00:58:53,11,2124,5086,Pomeranian,99,Panda,none,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE
720775346191278080,2016-04-15 00:46:48,10,760,2702,Newfoundland,48,Berkeley,none,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej
720389942216527872,2016-04-13 23:15:21,11,2840,6974,Pembroke,87,Ralphé,none,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk
720059472081784833,2016-04-13 01:22:10,9,1268,4229,Mexican_hairless,45,Charleson,none,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu
719991154352222208,2016-04-12 20:50:42,10,1979,5281,golden_retriever,60,None,doggo,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV
719551379208073216,2016-04-11 15:43:12,10,2192,5515,malamute,87,Harnold,none,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
719339463458033665,2016-04-11 01:41:07,10,1403,4822,golden_retriever,76,Lucy,none,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
719332531645071360,2016-04-11 01:13:34,11,1078,3711,Dandie_Dinmont,22,Pippa,none,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
718971898235854848,2016-04-10 01:20:33,10,1231,3818,golden_retriever,14,Sadie,none,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
718613305783398402,2016-04-09 01:35:37,11,542,2669,Labrador_retriever,58,Carper,none,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
718540630683709445,2016-04-08 20:46:50,10,1137,2730,Maltese_dog,63,None,none,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ
718234618122661888,2016-04-08 00:30:51,11,1127,4217,malamute,37,Suki,none,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
717537687239008257,2016-04-06 02:21:30,11,2069,6281,golden_retriever,77,none,none,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n
717421804990701568,2016-04-05 18:41:02,9,945,3446,miniature_pinscher,28,Ebby,none,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi
717047459982213120,2016-04-04 17:53:31,12,2135,6826,golden_retriever,98,Flávio,none,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq
717009362452090881,2016-04-04 15:22:08,10,1102,3583,Siberian_husky,50,Smokey,pupper,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0
716802964044845056,2016-04-04 01:41:58,10,1317,4627,malinois,61,Link,none,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o
716285507865542656,2016-04-02 15:25:47,12,1225,3041,Yorkshire_terrier,43,Stephanus,none,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
716080869887381504,2016-04-02 01:52:38,11,1935,5272,golden_retriever,63,None,doggo,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
715928423106027520,2016-04-01 15:46:52,11,987,3485,pug,97,Bubbles,none,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
715733265223708672,2016-04-01 02:51:22,10,1920,5093,Dandie_Dinmont,74,none,none,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
715696743237730304,2016-04-01 00:26:15,10,1454,4257,Staffordshire_bullterrier,42,Toby,none,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
715680795826982913,2016-03-31 23:22:53,12,1813,4719,golden_retriever,99,Zeus,none,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp
715342466308784130,2016-03-31 00:58:29,10,768,3294,West_Highland_white_terrier,59,Oscar,none,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C
715220193576927233,2016-03-30 16:52:36,10,736,2630,Chihuahua,58,Nico,none,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx
715200624753819648,2016-03-30 15:34:51,12,2110,5578,Chihuahua,95,Michelangelope,none,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
714982300363173890,2016-03-30 01:07:18,9,1166,4094,Brittany_spaniel,94,Calbert,none,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj
714957620017307648,2016-03-29 23:29:14,10,1595,4503,Great_Pyrenees,25,Curtis,none,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
714606013974974464,2016-03-29 00:12:05,12,1038,3938,Norfolk_terrier,29,None,none,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
714258258790387713,2016-03-28 01:10:13,10,808,3281,collie,17,Travis,none,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE"
714251586676113411,2016-03-28 00:43:43,8,940,3570,soft-coated_wheaten_terrier,75,Thumas,none,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi
714214115368108032,2016-03-27 22:14:49,13,990,2480,pug,53,None,none,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB
714141408463036416,2016-03-27 17:25:54,10,1569,4673,Labrador_retriever,58,None,none,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
713919462244790272,2016-03-27 02:43:58,12,869,3564,Siberian_husky,46,Kanu,none,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
713761197720473600,2016-03-26 16:15:05,12,1541,5308,Brittany_spaniel,79,Piper,none,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
713411074226274305,2016-03-25 17:03:49,11,1440,4802,Great_Pyrenees,72,None,none,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq
713177543487135744,2016-03-25 01:35:51,10,3183,7854,whippet,73,Lance,none,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
712717840512598017,2016-03-23 19:09:09,10,5616,13474,Great_Pyrenees,73,None,none,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2
712668654853337088,2016-03-23 15:53:42,10,1367,4531,Labrador_retriever,82,Sunny,none,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
712097430750289920,2016-03-22 02:03:52,10,1172,4144,Labrador_retriever,72,None,none,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
712085617388212225,2016-03-22 01:16:55,11,556,3531,Shih-Tzu,62,Olive,none,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL"
711743778164514816,2016-03-21 02:38:34,11,1101,3095,Lakeland_terrier,45,Roosevelt,none,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
711363825979756544,2016-03-20 01:28:47,11,1287,3996,Pembroke,75,None,none,Twitter for iPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
711008018775851008,2016-03-19 01:54:56,11,710,3275,French_bulldog,73,Chuckles,pupper,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
710997087345876993,2016-03-19 01:11:29,12,1561,4960,malamute,28,Milo,none,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD
710833117892898816,2016-03-18 14:19:56,12,606,2937,Pembroke,80,Sora,none,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq
710588934686908417,2016-03-17 22:09:38,12,2107,4968,Pembroke,98,Beemo,none,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV
710283270106132480,2016-03-17 01:55:02,11,580,2308,Shih-Tzu,93,Gunner,none,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ
710272297844797440,2016-03-17 01:11:26,11,1425,4945,Old_English_sheepdog,58,none,none,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2
710269109699739648,2016-03-17 00:58:46,13,1257,2613,pug,41,None,none,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5"
710140971284037632,2016-03-16 16:29:35,8,1008,3017,Pekinese,95,Tater,none,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12
710117014656950272,2016-03-16 14:54:24,11,2233,5999,toy_poodle,80,None,pupper,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV
709918798883774466,2016-03-16 01:46:45,12,1215,3250,Pembroke,95,Watson,none,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG
709852847387627521,2016-03-15 21:24:41,12,1336,3824,Chihuahua,94,None,none,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow
709566166965075968,2016-03-15 02:25:31,12,1367,3865,chow,99,Olaf,none,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9
709556954897764353,2016-03-15 01:48:55,12,1204,3593,golden_retriever,79,Cecil,none,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC
709519240576036864,2016-03-14 23:19:03,9,277,1620,cocker_spaniel,41,Vince,none,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4
709449600415961088,2016-03-14 18:42:20,10,665,2420,Maltese_dog,78,Karma,none,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo
709409458133323776,2016-03-14 16:02:49,8,788,2855,Shetland_sheepdog,79,Billy,none,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A
709225125749587968,2016-03-14 03:50:21,11,647,2615,Labrador_retriever,27,Walker,none,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn
709158332880297985,2016-03-13 23:24:56,10,470,2236,Siberian_husky,21,Rodney,none,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR
708845821941387268,2016-03-13 02:43:08,9,1015,3226,schipperke,74,None,pupper,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI
708810915978854401,2016-03-13 00:24:26,10,7848,18036,golden_retriever,97,Mister,none,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4
708738143638450176,2016-03-12 19:35:15,11,917,2997,Pomeranian,93,Coco,none,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD
708479650088034305,2016-03-12 02:28:06,13,765,2768,Shih-Tzu,21,Bear,none,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W
708469915515297792,2016-03-12 01:49:25,11,926,3357,Chihuahua,74,Bobble,none,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk
708149363256774660,2016-03-11 04:35:39,10,1727,4672,Cardigan,35,Jebberson,none,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF
708130923141795840,2016-03-11 03:22:23,11,943,3707,French_bulldog,71,None,none,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT
708119489313951744,2016-03-11 02:36:57,9,1102,2937,Norwich_terrier,26,Cooper,none,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm
708109389455101952,2016-03-11 01:56:49,10,610,2124,Staffordshire_bullterrier,51,Remington,none,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ
707776935007539200,2016-03-10 03:55:45,11,1079,3593,miniature_pinscher,89,Sadie,none,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B
707741517457260545,2016-03-10 01:35:01,10,696,2718,whippet,73,None,none,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR
707610948723478529,2016-03-09 16:56:11,12,7236,18557,golden_retriever,38,Harper,none,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5
707411934438625280,2016-03-09 03:45:22,11,673,2486,Lakeland_terrier,73,None,pupper,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51"
707387676719185920,2016-03-09 02:08:59,10,1490,3835,Chihuahua,88,Clarkus,none,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E
707377100785885184,2016-03-09 01:26:57,9,1214,3603,golden_retriever,63,None,none,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j
707315916783140866,2016-03-08 21:23:50,10,727,2698,Bernese_mountain_dog,97,Finnegus,pupper,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4
707059547140169728,2016-03-08 04:25:07,11,759,2796,Samoyed,89,Cupcake,none,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL
707021089608753152,2016-03-08 01:52:18,12,1540,4433,cocker_spaniel,55,Tucker,none,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7
707014260413456384,2016-03-08 01:25:10,11,664,2502,Chihuahua,58,Ellie,none,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU
706681918348251136,2016-03-07 03:24:33,12,1103,3627,toy_poodle,71,Katie,none,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv
706538006853918722,2016-03-06 17:52:42,11,1580,3778,chow,54,Oliver,none,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd"
706346369204748288,2016-03-06 05:11:12,12,1035,3768,Tibetan_mastiff,95,Koda,none,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6
706310011488698368,2016-03-06 02:46:44,12,9034,23443,Pembroke,69,None,pupper,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf
706291001778950144,2016-03-06 01:31:11,11,522,1861,Border_terrier,58,None,none,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg
706265994973601792,2016-03-05 23:51:49,11,1030,2979,papillon,74,Kara,none,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV"
706166467411222528,2016-03-05 17:16:20,7,1819,5636,Samoyed,43,Dexter,none,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv
705975130514706432,2016-03-05 04:36:02,10,842,3397,Staffordshire_bullterrier,58,Adele,pupper,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO
705970349788291072,2016-03-05 04:17:02,12,1008,3440,golden_retriever,77,Lucy,none,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI
705898680587526145,2016-03-04 23:32:15,10,643,2597,collie,80,Max,none,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs
705591895322394625,2016-03-04 03:13:11,11,1308,3475,basenji,87,None,none,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF"
705239209544720384,2016-03-03 03:51:44,11,854,3290,Chihuahua,15,Jimothy,none,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE
705102439679201280,2016-03-02 18:48:16,10,585,2342,collie,45,Terrenth,none,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z
705066031337840642,2016-03-02 16:23:36,12,683,2378,Airedale,86,Reese,none,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW
704871453724954624,2016-03-02 03:30:25,12,1245,4585,Norfolk_terrier,68,None,none,Twitter for iPhone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU
704847917308362754,2016-03-02 01:56:53,12,1727,5594,golden_retriever,85,None,none,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq"
704364645503647744,2016-02-29 17:56:32,12,3999,8804,Pembroke,98,Bisquick,none,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K
703774238772166656,2016-02-28 02:50:28,10,526,2020,Labrador_retriever,99,None,none,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG"
703769065844768768,2016-02-28 02:29:55,10,1276,3621,boxer,83,None,none,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT
703611486317502464,2016-02-27 16:03:45,10,1709,4229,Pembroke,75,Scooter,pupper,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW
703382836347330562,2016-02-27 00:55:11,12,1285,3837,golden_retriever,94,Charlie,none,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt
703356393781329922,2016-02-26 23:10:06,9,429,2085,Border_collie,89,Socks,none,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf
703079050210877440,2016-02-26 04:48:02,11,3494,8064,Pembroke,77,none,none,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW
702684942141153280,2016-02-25 02:42:00,11,1215,3516,golden_retriever,51,Lucy,none,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO
702671118226825216,2016-02-25 01:47:04,10,634,2398,bloodhound,38,Rambo,none,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ
702539513671897089,2016-02-24 17:04:07,12,1091,3134,Pomeranian,71,none,none,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6
702321140488925184,2016-02-24 02:36:23,12,1156,3604,West_Highland_white_terrier,76,None,none,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5
